date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:27	1943/1943	U-----	200	untouched ('')	image/png	date:Thu,%2007%20Apr%202022%2010:57:47%20GMT	https://cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1632/5913/files/shop1_payment_logo.png	(from https://porto-demo13.myshopify.com/)
11:10:27	172216/172216	U-----	200	untouched ('')	text/javascript	date:Fri,%2001%20Jul%202022%2000:48:17%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/theme-scripts.js?v=137552514658993020401640001878	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/theme-scriptse62a.js	(from https://porto-demo13.myshopify.com/)
11:10:27	3359/3359	U-----	200	untouched ('')	image/png	date:Fri,%2001%20Jul%202022%2003:38:33%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/newsletter_logo.png?v=54434485954821869401640001852	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/newsletter_logo9adc.png	(from https://porto-demo13.myshopify.com/)
11:10:27	23691/23691	U-----	200	untouched ('')	image/jpeg	date:Fri,%2001%20Jul%202022%2003:38:31%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/newsletter_bg_image.jpg?v=74521398101016578541640001851	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/newsletter_bg_imageaa27.jpg	(from https://porto-demo13.myshopify.com/)
11:10:27	32922/32922	U-----	200	untouched ('')	text/javascript	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/jquery.elevatezoom.min.js?v=123299089282303306721640001842	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/jquery.elevatezoom.min5c55.js	(from https://porto-demo13.myshopify.com/)
11:10:27	55374/55374	U-----	200	untouched ('')	text/javascript	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/theme.js?v=178361734015693301011640001878	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/theme6851.js	(from https://porto-demo13.myshopify.com/)
11:10:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2005:40:27%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	(from https://porto-demo13.myshopify.com/)
11:10:28	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202022%2005:40:27%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins.css?v=58826214593735965551640001860)
11:10:28	9179/9179	U-----	200	untouched ('')	text/javascript	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/option_selection.js?v=72637887344529333141640001857	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/option_selectionf92b.js	(from https://porto-demo13.myshopify.com/)
11:10:28	44588/44588	U-----	200	untouched ('')	font/woff2	date:Fri,%2001%20Jul%202022%2003:38:39%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/porto.woff2?8563818	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/porto35cb.woff2	(from https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins.css?v=58826214593735965551640001860)
